Event_num,,Start,Dur,Amp,Freq,FModA,ixA1,ixA2,FModB,ixB1 (always 0),ixB2,att,dec,skew,dis,rev,,,,,,ch1,ch2,ch3,ch4,,,ampF,skwF,IAF,IBF,,,,,,,
309,i1,696.9338843,7.066115702,356.9003468,2003.721962,765.3636218,0.578914734,1.157829467,292.3689035,0,3.157829467,3.038627779,3.247585262,0.018800168,0.073794046,0.05,0,0,0,0,0,0,0,0.457820181,0.889044814,0,0,2,6,3,4,,,,,,,
310,i1,703,6.825,395.0814309,618,1617.924,0.316024844,1.264099376,999.924,0,3.264099376,2.0475,4.43625,0.021339233,0.574349177,0.05,0,0,0,0,0,0,0.082458982,0.996594459,0,0,0,2,6,3,4,,,,,,,
311,i1,708.46,3.772280645,356.9003468,765.3636218,2003.721962,0.289457367,1.157829467,1238.35834,0,3.157829467,1.154591438,2.337524882,0.018800168,0.329876978,0.05,0,0,0,0,0,0,0,0.795675476,0.605723152,0,0,2,6,3,4,,,,,,,
312,i1,709.72,7.033334441,366.4580255,725.5176478,1899.405202,0.296141035,1.184564139,1173.887554,0,3.184564139,2.162688695,4.310448799,0.01943178,0.238494847,0.05,0,0,0,0,0,0,0,0.497406701,0.867517478,0,0,2,6,3,4,,,,,,,
313,i1,711.82,10.65982106,309.2379479,999.924,2617.801032,0.255774905,1.02309962,1617.877032,0,3.02309962,3.303162924,6.413957743,0.015692704,0.189464571,0.05,0,0,0,0,0,0.39630708,0,0,0.91811802,0,0,2,6,3,4,,,,,,,
314,i1,711.82,0.823706897,366.4580255,725.5176478,1899.405202,0.296141035,1.184564139,1173.887554,0,3.184564139,0.247112069,0.535409483,0.01943178,0.574349177,0.06,0,0,0,0,0,0,0,0.979862881,0.199671566,0,0,2,6,3,4,,,,,,,
315,i1,712.4789655,0.981587708,356.9003468,765.3636218,2003.721962,0.289457367,1.157829467,1238.35834,0,3.157829467,0.297887402,0.62074152,0.018800168,0.329876978,0.06,0,0,0,0,0,0,0,0.733639656,0.679538707,0,0,2,6,3,4,,,,,,,
316,i1,712.8844828,1.80798928,376.0107276,687.7461147,1800.519328,0.30279879,1.211195161,1112.773214,0,3.211195161,0.5525822,1.124177705,0.020065754,0.238494847,0.06,0,0,0,0,0,0,0,0.313189041,0.949690805,0,0,2,6,3,4,,,,,,,
317,i1,713.9489655,2.573988276,385.5534219,651.9410241,1706.781601,0.309427635,1.23771054,1054.840577,0,3.23771054,0.801470218,1.530986784,0.020701697,0.189464571,0.06,0,0,0,0,0,0.605818571,0,0,0.795602828,0,0,2,6,3,4,,,,,,,
318,i1,714.1010345,3.619055625,328.2530541,898.5191174,2352.323049,0.269285073,1.077140291,1453.803932,0,3.077140291,1.12987484,2.138979749,0.016923749,0.158489319,0.06,0,0,0,0,0,0.926781393,0,0,0.375601184,0,0,2,6,3,4,,,,,,,
319,i1,714.3544828,4.71242698,318.7328042,947.8664621,2481.514398,0.262533346,1.050133385,1533.647936,0,3.050133385,1.477758519,2.755922139,0.016305919,0.136979319,0.06,0,0,0,0,0,0.788501828,0.615032412,0,0,0,0,2,6,3,4,,,,,,,
320,i1,715.0134483,5.589795949,318.7328042,947.8664621,2481.514398,0.262533346,1.050133385,1533.647936,0,3.050133385,1.77319527,3.180435499,0.016305919,0.121087015,0.06,0,0,0,0,0,0.273376505,0.961907109,0,0,0,0,2,6,3,4,,,,,,,
321,i1,715.4189655,6.585361208,328.2530541,898.5191174,2352.323049,0.269285073,1.077140291,1453.803932,0,3.077140291,2.103866721,3.684068284,0.016923749,0.10881882,0.06,0,0,0,0,0,0,0.707106781,0.707106781,0,0,0,2,6,3,4,,,,,,,
322,i1,716.4834483,6.886551724,385.5534219,651.9410241,1706.781601,0.309427635,1.23771054,1054.840577,0,3.23771054,2.241404408,3.685323736,0.020701697,0.09903347,0.06,0,0,0,0,0,0,0,0.947371065,0.320137572,0,0,2,6,3,4,,,,,,,
323,i1,720.64,12.32420389,328.2530541,898.5191174,2352.323049,0.269285073,1.077140291,1453.803932,0,3.077140291,3.944552865,6.864325626,0.016923749,0.158489319,0.05,0,0,0,0,0,0.429847493,0,0,0.902901508,0,0,2,6,3,4,,,,,,,
324,i1,724,15.01484723,347.3430767,807.3979667,2113.767877,0.282751064,1.131004257,1306.36991,0,3.131004257,4.865366575,8.120520235,0.018171334,0.136979319,0.05,0,0,0,0,0,0.794645457,0,0,0.607073799,0,0,2,6,3,4,,,,,,,
325,i1,729.46,16.12912593,337.7919516,851.7408693,2229.857596,0.276025686,1.104102744,1378.116727,0,3.104102744,5.332226206,8.315965108,0.01754571,0.121087015,0.05,0,0,0,0,0,0.948728514,0.316092085,0,0,0,0,2,6,3,4,,,,,,,
326,i1,730.72,19.08922712,309.2379479,999.924,2617.801032,0.255774905,1.02309962,1617.877032,0,3.02309962,6.34007625,9.734174907,0.015692704,0.10881882,0.05,0,0,0,0,0,0.640123004,0.768272439,0,0,0,0,2,6,3,4,,,,,,,
327,i1,732.82,21.27373479,366.4580255,725.5176478,1899.405202,0.296141035,1.184564139,1173.887554,0,3.184564139,7.12028236,10.6504878,0.01943178,0.09903347,0.05,0,0,0,0,0,0,0.947371065,0.320137572,0,0,0,2,6,3,4,,,,,,,
328,i1,741.64,16.36,356.9003468,765.3636218,2003.721962,0.289457367,1.157829467,1238.35834,0,3.157829467,5.655820276,7.581792258,0.018800168,0.09102821,0.05,0,0,0,0,0,0,0.602774947,0.79791125,0,0,0,2,6,3,4,,,,,,,
329,i1,745,4.889380531,309.2379479,999.924,2617.801032,0.255774905,1.02309962,2617.801032,0,3.02309962,1.955752212,1.955752212,0.015692704,0.415243647,0.05,0,0,0,0,0,0,0.95270222,0.30390538,0,0,0,2,6,3,4,,,,,,,
330,i1,748.9115044,4.189862529,385.5534219,651.9410241,1706.781601,0.309427635,1.23771054,1706.781601,0,3.23771054,1.640969202,1.640969202,0.020701697,0.238494847,0.05,0,0,0,0,0,0,0.756123979,0.654428399,0,0,0,2,6,3,4,,,,,,,
331,i1,749.8141593,7.902881676,290.3529347,1112.773214,2913.240273,0.242256819,0.969027278,2913.240273,0,2.969027278,3.080154089,3.080154089,0.014482122,0.172427286,0.05,0,0,0,0,0,0,0.477783203,0.878477781,0,0,0,2,6,3,4,,,,,,,
332,i1,751.3185841,12.22424441,235.0950572,1533.647936,4015.090296,0.202077643,0.808310571,4015.090296,0,2.808310571,4.725917838,4.725917838,0.011014941,0.136979319,0.05,0,0,0,0,0,0,0,0.933000809,0.359874269,0,0,2,6,3,4,,,,,,,
333,i1,751.3185841,0.52221031,299.7755418,1054.840577,2761.57263,0.249014419,0.996057675,2761.57263,0,2.996057675,0.208884124,0.208884124,0.015084601,0.415243647,0.06,0,0,0,0,0,0,0.907451874,0.420156039,0,0,0,2,6,3,4,,,,,,,
334,i1,751.7363523,1.101310693,280.9777452,1173.887554,3073.237617,0.23550729,0.942029159,3073.237617,0,2.942029159,0.435217011,0.435217011,0.013885787,0.238494847,0.06,0,0,0,0,0,0,0.633691394,0.773585947,0,0,0,2,6,3,4,,,,,,,
335,i1,751.9934405,2.062628948,290.3529347,1112.773214,2913.240273,0.242256819,0.969027278,2913.240273,0,2.969027278,0.809054427,0.809054427,0.014482122,0.172427286,0.06,0,0,0,0,0,0,0,0.980522826,0.196405162,0,0,2,6,3,4,,,,,,,
336,i1,752.6682969,3.08392648,318.7328042,947.8664621,2481.514398,0.262533346,1.050133385,2481.514398,0,3.050133385,1.186198265,1.186198265,0.016305919,0.136979319,0.06,0,0,0,0,0,0,0,0.704500885,0.70970311,0,0,2,6,3,4,,,,,,,
337,i1,752.7647049,4.369529971,262.4012846,1306.36991,3420.076425,0.222054339,0.888217355,3420.076425,0,2.888217355,1.675996955,1.675996955,0.012713672,0.114584795,0.06,0,0,0,0,0,0,0,0.066437088,0.997790616,0,0,2,6,3,4,,,,,,,
338,i1,752.925385,5.765592649,271.6578361,1238.35834,3242.022134,0.22877125,0.915084999,3242.022134,0,2.915084999,2.201191607,2.201191607,0.013296125,0.09903347,0.06,0,0,0,0,0,0.717584302,0,0,0.696471658,0,0,2,6,3,4,,,,,,,
339,i1,753.3431533,7.098892524,235.0950572,1533.647936,4015.090296,0.202077643,0.808310571,4015.090296,0,2.808310571,2.677567995,2.677567995,0.011014941,0.087543633,0.06,0,0,0,0,0,0.968541352,0.248852666,0,0,0,0,2,6,3,4,,,,,,,
340,i1,753.6002414,8.576843575,318.7328042,947.8664621,2481.514398,0.262533346,1.050133385,2481.514398,0,3.050133385,3.210983108,3.210983108,0.016305919,0.078673959,0.06,0,0,0,0,0,0.602774947,0.79791125,0,0,0,0,2,6,3,4,,,,,,,
341,i1,754.2750978,9.680654387,280.9777452,1173.887554,3073.237617,0.23550729,0.942029159,3073.237617,0,2.942029159,3.553954681,3.553954681,0.013885787,0.071599335,0.06,0,0,0,0,0,0,0.872266916,0.489030089,0,0,0,2,6,3,4,,,,,,,
342,i1,757.6371681,15.67985374,337.7919516,851.7408693,2229.857596,0.276025686,1.104102744,2229.857596,0,3.104102744,5.858821964,5.858821964,0.01754571,0.114584795,0.05,0,0,0,0,0,0,0,0.945427645,0.325832117,0,0,2,6,3,4,,,,,,,
343,i1,760.0442478,20.07829569,309.2379479,999.924,2617.801032,0.255774905,1.02309962,2617.801032,0,3.02309962,7.405572289,7.405572289,0.015692704,0.09903347,0.05,0,0,0,0,0,0,0,0.708865453,0.705343725,0,0,2,6,3,4,,,,,,,
344,i1,763.9557522,23.79669508,366.4580255,725.5176478,1899.405202,0.296141035,1.184564139,1899.405202,0,3.184564139,8.593876151,8.593876151,0.01943178,0.087543633,0.05,0,0,0,0,0,0,0,0.305994434,0.952033301,0,0,2,6,3,4,,,,,,,
345,i1,764.8584071,28.92252061,356.9003468,765.3636218,2003.721962,0.289457367,1.157829467,2003.721962,0,3.157829467,10.39429148,10.39429148,0.018800168,0.078673959,0.05,0,0,0,0,0,0.576966357,0,0,0.816767912,0,0,2,6,3,4,,,,,,,
346,i1,766.3628319,33.82921269,290.3529347,1112.773214,2913.240273,0.242256819,0.969027278,2913.240273,0,2.969027278,12.0594589,12.0594589,0.014482122,0.071599335,0.05,0,0,0,0,0,0.881557058,0,0,0.472077487,0,0,2,6,3,4,,,,,,,
347,i1,772.6814159,34.61600745,385.5534219,651.9410241,1706.781601,0.309427635,1.23771054,1706.781601,0,3.23771054,11.9266111,11.9266111,0.020701697,0.065811683,0.05,0,0,0,0,0,0.872266916,0.489030089,0,0,0,0,2,6,3,4,,,,,,,
348,i1,775.0884956,37.91150442,328.2530541,898.5191174,2352.323049,0.269285073,1.077140291,2352.323049,0,3.077140291,12.8936117,12.8936117,0.016923749,0.060980201,0.05,0,0,0,0,0,0.530169379,0.847891756,0,0,0,0,2,6,3,4,,,,,,,
349,i1,779,6.408450704,269.2362407,1255.754348,3287.564884,0.227016643,0.90806657,3287.564884,0,2.90806657,2.114788732,1.922535211,0.013143439,0.25,0.05,0,0,0,0,0,0.825455588,0.56446707,0,0,0,0,2,6,3,4,,,,,,,
350,i1,784.1267606,3.937616037,269.2362407,1255.754348,3287.564884,0.227016643,0.90806657,3287.564884,0,2.90806657,1.299413292,1.181284811,0.013143439,0.25,0.05,0,0,0,0,0,0.442587731,0.896725209,0,0,0,0,2,6,3,4,,,,,,,
351,i1,785.3098592,6.339833316,278.5404057,1190.3779,3116.409342,0.233748244,0.934992976,3116.409342,0,2.934992976,2.092144994,1.901949995,0.013731272,0.25,0.05,0,0,0,0,0,0,0.826466175,0.562986378,0,0,0,2,6,3,4,,,,,,,
352,i1,787.2816901,8.414248416,335.3016958,863.7058156,2261.181825,0.274268279,1.097073116,2261.181825,0,3.097073116,2.776701977,2.524274525,0.017383061,0.25,0.05,0,0,0,0,0,0,0.369201517,0.929349364,0,0,0,2,6,3,4,,,,,,,
353,i1,795.5633803,6.750662212,325.7670313,911.1411876,2385.367629,0.267524358,1.07009743,2385.367629,0,3.07009743,2.22771853,2.025198664,0.016762132,0.25,0.05,0,0,0,0,0,0,0,0.744321473,0.667821492,0,0,2,6,3,4,,,,,,,
354,i1,798.7183099,6.385673486,306.7656614,1013.970569,2654.57495,0.254011008,1.016044032,2654.57495,0,3.016044032,2.10727225,1.915702046,0.015533528,0.25,0.05,0,0,0,0,0,0.253664459,0,0,0.967292274,0,0,2,6,3,4,,,,,,,
355,i1,803.8450704,3.49280336,316.2527436,961.1817458,2516.373811,0.260770444,1.043081775,2516.373811,0,3.043081775,1.152625109,1.047841008,0.016145458,0.25,0.05,0,0,0,0,0,0.847891756,0,0,0.530169379,0,0,2,6,3,4,,,,,,,
356,i1,805.028169,2.971830986,344.8502309,818.74,2143.46132,0.280998014,1.123992057,2143.46132,0,3.123992057,0.980704225,0.891549296,0.018007773,0.25,0.05,0,0,0,0,0,0.768281208,0.640112479,0,0,0,0,2,6,3,4,,,,,,,
357,i1,805,9.696518987,395.0814309,618,1617.877032,0.1,0.849505678,236.0649125,0,1.349505678,3.232172996,1.939303797,0.02,0.415243647,0.1,0,0,0,0,0,0.767484306,0,0,0.641067735,0,0,2,6,5,4,,,,,,,
358,i1,812.7572152,4.94899163,280.9777452,1173.887554,3073.148401,0.1,0.582651965,448.403985,0,1.082651965,1.649663877,0.989798326,0.02,0.238494847,0.1,0,0,0,0,0,0.843100534,0,0,0.537755976,0,0,2,6,5,4,,,,,,,
359,i1,814.5473418,8.747368154,309.2379479,999.924,2617.725038,0.1,0.648092495,381.9530284,0,1.148092495,2.915789385,1.749473631,0.02,0.172427286,0.1,0,0,0,0,0,0.95314014,0,0,0.302529128,0,0,2,6,5,4,,,,,,,
360,i1,817.5308861,12.58344116,151.658479,2617.725038,6853.005202,0.1,0.290142197,999.924,0,0.790142197,4.194480388,2.516688233,0.02,0.136979319,0.1,0,0,0,0,0,0.886901749,0.461958101,0,0,0,0,2,6,5,4,,,,,,,
361,i1,822.304557,15.6091802,226.1757849,1617.877032,4235.479111,0.1,0.4571646,618,0,0.9571646,5.203060066,3.12183604,0.02,0.114584795,0.1,0,0,0,0,0,0.577942399,0.81607756,0,0,0,0,2,6,5,4,,,,,,,
362,i1,834.835443,13.69784981,253.2163501,1378.116727,3607.804853,0.1,0.51883652,526.4158648,0,1.01883652,4.565949938,2.739569963,0.02,0.09903347,0.1,0,0,0,0,0,0,0.825867084,0.563864842,0,0,0,2,6,5,4,,,,,,,
363,i1,842.5926582,11.94031412,200.0863735,1899.350063,4972.354113,0.1,0.398161581,725.5176478,0,0.898161581,3.980104706,2.388062824,0.02,0.087543633,0.1,0,0,0,0,0,0,0,0.874634887,0.484782234,0,0,2,6,5,4,,,,,,,
364,i1,844.3827848,13.08804594,175.1760413,2229.792864,5837.428252,0.1,0.342334022,851.7408693,0,0.842334022,4.362681981,2.617609189,0.02,0.078673959,0.1,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,2,6,5,4,,,,,,,
365,i1,847.3663291,12.63367089,337.7919516,851.7408693,2229.792864,0.1,0.714668447,325.349731,0,1.214668447,4.211223629,2.526734177,0.02,0.071599335,0.1,0,0,0,0,0,0,0.885188571,0.465232408,0,0,0,2,6,5,4,,,,,,,
366,i1,852.14,13.612625,366.4580255,725.5176478,1899.350063,0.1,0.781935526,277.134725,0,1.281935526,4.537541667,2.722525,0.02,0.415243647,0.1,0,0,0,0,0,0.760948141,0,0,0.648812705,0,0,2,6,5,4,,,,,,,
367,i1,863.0301,7.689381617,395.0814309,618,1617.877032,0.1,0.849505678,236.0649125,0,1.349505678,2.563127206,1.537876323,0.02,0.238494847,0.1,0,0,0,0,0,0.823504666,0,0,0.567309497,0,0,2,6,5,4,,,,,,,
368,i1,865.5432,13.71335158,280.9777452,1173.887554,3073.148401,0.1,0.582651965,448.403985,0,1.082651965,4.571117194,2.742670316,0.02,0.172427286,0.1,0,0,0,0,0,0.912350523,0,0,0.409409968,0,0,2,6,5,4,,,,,,,
369,i1,869.7317,20.05346994,309.2379479,999.924,2617.725038,0.1,0.648092495,381.9530284,0,1.148092495,6.68448998,4.010693988,0.02,0.136979319,0.1,0,0,0,0,0,0.968355078,0.249576528,0,0,0,0,2,6,5,4,,,,,,,
370,i1,876.4333,25.65620283,151.658479,2617.725038,6853.005202,0.1,0.290142197,999.924,0,0.790142197,8.55206761,5.131240566,0.02,0.114584795,0.1,0,0,0,0,0,0.778756898,0.627325828,0,0,0,0,2,6,5,4,,,,,,,
371,i1,876.4333,2.653920259,200.0863735,1899.350063,4972.354113,0.1,0.398161581,725.5176478,0,0.898161581,0.884640086,0.530784052,0.02,0.415243647,0.1,0,0,0,0,0,0.767484306,0,0,0.641067735,0,0,2,6,5,4,,,,,,,
372,i1,878.5564362,1.908398842,191.6409589,2003.663794,5245.439535,0.1,0.37917562,765.3636218,0,0.87917562,0.636132947,0.381679768,0.02,0.238494847,0.1,0,0,0,0,0,0.843100534,0,0,0.537755976,0,0,2,6,5,4,,,,,,,
373,i1,879.36525,3.350296255,208.6629139,1800.46706,4713.485926,0.1,0.417500753,687.7461147,0,0.917500753,1.116765418,0.670059251,0.02,0.172427286,0.1,0,0,0,0,0,0.95314014,0,0,0.302529128,0,0,2,6,5,4,,,,,,,
374,i1,879.6685552,5.068250319,217.3622148,1706.732054,4468.094804,0.1,0.437174718,651.9410241,0,0.937174718,1.689416773,1.013650064,0.02,0.136979319,0.1,0,0,0,0,0,0.886901749,0.461958101,0,0,0,0,2,6,5,4,,,,,,,
375,i1,880.1740638,6.873770773,167.1721903,2352.254762,6158.024196,0.1,0.324511903,898.5191174,0,0.824511903,2.291256924,1.374754155,0.02,0.114584795,0.1,0,0,0,0,0,0.577942399,0.81607756,0,0,0,0,2,6,5,4,,,,,,,
376,i1,881.4883862,8.320379833,159.3306717,2481.44236,6496.227509,0.1,0.307109812,947.8664621,0,0.807109812,2.773459944,1.664075967,0.02,0.09903347,0.1,0,0,0,0,0,0,0.825867084,0.563864842,0,0,0,2,6,5,4,,,,,,,
377,i1,883.6115224,9.028542381,151.658479,2617.725038,6853.005202,0.1,0.290142197,999.924,0,0.790142197,3.009514127,1.805708476,0.02,0.087543633,0.1,0,0,0,0,0,0,0,0.874634887,0.484782234,0,0,2,6,5,4,,,,,,,
378,i1,884.4203362,10.35293479,183.3348602,2113.706514,5533.523013,0.1,0.360560714,807.3979667,0,0.860560714,3.450978264,2.070586958,0.02,0.078673959,0.1,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,2,6,5,4,,,,,,,
379,i1,884.7236414,12.05025862,175.1760413,2229.792864,5837.428252,0.1,0.342334022,851.7408693,0,0.842334022,4.016752874,2.410051724,0.02,0.071599335,0.1,0,0,0,0,0,0,0.885188571,0.465232408,0,0,0,2,6,5,4,,,,,,,
380,i1,894.025,25.55007113,151.658479,2617.725038,6853.005202,0.1,0.290142197,999.924,0,0.790142197,8.516690378,5.110014227,0.02,0.09903347,0.1,0,0,0,0,0,0,0.65218095,0.758063327,0,0,0,2,6,5,4,,,,,,,
381,i1,904.9151,25.81885152,226.1757849,1617.877032,4235.479111,0.1,0.4571646,618,0,0.9571646,8.606283841,5.163770305,0.02,0.087543633,0.1,0,0,0,0,0,0,0,0.887331538,0.461132022,0,0,2,6,5,4,,,,,,,
382,i1,911.6167,31.9184211,200.0863735,1899.350063,4972.354113,0.1,0.398161581,725.5176478,0,0.898161581,10.6394737,6.38368422,0.02,0.071599335,0.1,0,0,0,0,0,0.885188571,0.465232408,0,0,0,0,2,6,5,4,,,,,,,
383,i1,918.3183,30.6817,175.1760413,2229.792864,5837.428252,0.1,0.342334022,851.7408693,0,0.842334022,10.22723333,6.13634,0.02,0.065811683,0.1,0,0,0,0,0,0,0.532808724,0.846235702,0,0,0,2,6,5,4,,,,,,,
